"WELL_ID","AUDIT_NO","TAG","FINAL_STA","DATA_SRC","CONTRACTOR","DATE_RECEIVED","FORMVERSION","COUNTY","MUNIC_CODE","CONREG","CONN","LOT","STREET","CITY","SITE","OWNER","USE_2ND","USE_1ST","selected_flag","data_entry_status","ABANDONMENT_REC"
"1531326","220877",,"1","1","1558",9/15/2000 0:00:00,1,"15","15005","CON"," 07","014","  ",,,,,"1",1,,
"1531327","220911",,"1","1","1558",9/15/2000 0:00:00,1,"15","15005","CON"," 05","006","  ",,,,,"1",1,,
"1531328","220899",,"1","1","1558",9/15/2000 0:00:00,1,"15","15005","CON"," 08","016","  ",,,,,"1",1,,
"1531329","220898",,"1","1","1558",9/15/2000 0:00:00,1,"15","15005","CON"," 08","016","  ",,,,,"1",1,,
"1531330","220897",,"1","1","1558",9/15/2000 0:00:00,1,"15","15005","CON"," 08","016","  ",,,,,"1",1,,
"1531331","220900",,"1","1","1558",9/15/2000 0:00:00,1,"15","15006","CON"," 03","016","  ",,,,,"1",1,,
"1531332","220910",,"A","1","1558",9/15/2000 0:00:00,1,"15","15006","CON"," 02","005","  ",,,,,,1,,
"1531333","220874",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531334","208630",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531335","220873",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531336","220912",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","009","  ",,,,,"1",1,,
"1531337","220914",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531338","220905",,"1","1","1558",9/20/2000 0:00:00,1,"15","15009","CON"," 03","005","  ",,,,,"1",1,,
"1531339","220906",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 05","002","  ",,,,,"1",1,,
"1531340","220904",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 05","002","  ",,,,,"1",1,,
"1531341","220893",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 08","021","  ",,,,,"1",1,,
"1531342","220895",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","002","  ",,,,,"1",1,,
"1531343","220894",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 08","005","  ",,,,,"1",1,,
"1531344","220890",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531345","220889",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 04","004","  ",,,,,"1",1,,
"1531346","220875",,"1","1","1558",9/15/2000 0:00:00,1,"15","15009","CON"," 08","006","  ",,,,,"1",1,,
"1531347","220884",,"1","1","1558",9/15/2000 0:00:00,1,"15","15010","CON"," 06","001","  ",,,,,"1",1,,
"1531348","220883",,"1","1","1558",9/15/2000 0:00:00,1,"15","15010","CON"," 06","001","  ",,,,,"1",1,,
"1531349","222416",,"1","1","1414",9/18/2000 0:00:00,1,"15","15004","CON"," 04","020","  ",,,,,"1",1,,
"1531350","222422",,"A","1","1414",9/18/2000 0:00:00,1,"15","15006","CON"," 04","010","  ",,,,,"5",1,,
"1531351","222423",,"1","1","1414",9/25/2000 0:00:00,1,"15","15009","CON"," 08","013","  ",,,,,"1",1,,
"1531352","222418",,"1","1","1414",9/25/2000 0:00:00,1,"15","15009","CON"," 04","001","  ",,,,,"1",1,,
"1531353","222417",,"1","1","1414",9/25/2000 0:00:00,1,"15","15009","CON"," 07","020","  ",,,,,"1",1,,
"1531354","178865",,"1","1","6784",9/5/2000 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,,"1",1,,
"1531355","217086",,"1","1","1119",9/15/2000 0:00:00,1,"15","15004","BF",,"004","  ",,,,,"1",1,,
"1531356","217081",,"1","1","1119",9/15/2000 0:00:00,1,"15","15004","CON"," 04","009","  ",,,,,"1",1,,
"1531357","221694",,"1","1","1119",9/15/2000 0:00:00,1,"15","15005","CON"," 09","007","  ",,,,,"1",1,,
"1531358","217077",,"1","1","1119",9/15/2000 0:00:00,1,"15","15005","CON",,"019","  ",,,,,"1",1,,
"1531359","217076",,"1","1","1119",9/15/2000 0:00:00,1,"15","15005","CON"," 04","005","  ",,,,,"1",1,,
"1531360","221695",,"1","1","1119",9/15/2000 0:00:00,1,"15","15006","CON",,"003","  ",,,,,"1",1,,
"1531361","221703",,"1","1","1119",9/15/2000 0:00:00,1,"15","15007","CON"," 01","027","  ",,,,,"1",1,,
"1531362","217087",,"1","1","1119",9/15/2000 0:00:00,1,"15","15009","CON"," 01","012","  ",,,,,"1",1,,
"1531363","221681",,"1","1","1119",9/15/2000 0:00:00,1,"15","15009","CON"," 04","007","  ",,,,,"1",1,,
"1531364","221705",,"1","1","1119",9/15/2000 0:00:00,1,"15","15009","CON"," 08","005","  ",,,,,"1",1,,
"1531365","221707",,"1","1","1119",9/15/2000 0:00:00,1,"15","15009","CON"," 05","004","  ",,,,,"1",1,,
"1531366","221689",,"1","1","1119",9/15/2000 0:00:00,1,"15","15009","CON"," 01","027","  ",,,,,"1",1,,
"1531367","221692",,"1","1","1119",9/15/2000 0:00:00,1,"15","15011","OF",,"024","  ",,,,,"1",1,,
"1531368","221687",,"1","1","1119",9/15/2000 0:00:00,1,"15","15701",,,"023","  ",,,,,"1",1,,
"1531369","221706",,"1","1","1119",9/15/2000 0:00:00,1,"15","15701",,,"024","  ",,,,,"1",1,,
"1531370","220232",,"1","1","1517",9/7/2000 0:00:00,1,"15","15011",,,"005","  ",,,,,"1",1,,
"1531371","220220",,"1","1","1517",9/7/2000 0:00:00,1,"15","15011",,,"003","  ",,,,,"1",1,,
"1531372","220234",,"1","1","1517",9/7/2000 0:00:00,1,"15","15009",,,"019","  ",,,,,"1",1,,
"1531373","220235",,"1","1","1517",9/7/2000 0:00:00,1,"15","15009",,,"010","  ",,,,,"1",1,,
"1531374","220233",,"1","1","1517",9/7/2000 0:00:00,1,"15","15009",,,"020","  ",,,,,"1",1,,
"1531375","217766",,"1","1","1567",9/28/2000 0:00:00,1,"15","15005","CON",,,"  ",,,,,"1",1,,
"1531376","217767",,"1","1","1567",9/28/2000 0:00:00,1,"15","15005","CON"," 08","017","  ",,,,,"1",1,,
"1531377","219991",,"1","1","2558",9/19/2000 0:00:00,1,"15","15005","CON"," 01","023","  ",,,,,"1",1,,
"1531378","212667",,"1","1","4609",9/18/2000 0:00:00,1,"15","15006","CON",,,"  ",,,,,"1",1,,
"1531379","212655",,"1","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 01","006","  ",,,,,"1",1,,
"1531380","212670",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","014","  ",,,,,"9",1,,
"1531381","212669",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 07","014","  ",,,,,"9",1,,
"1531382","212668",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 07","014","  ",,,,,"9",1,,
"1531383","212661",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 07","014","  ",,,,,"9",1,,
"1531384","212659",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 07","014","  ",,,,,"9",1,,
"1531385","212678",,"3","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","014","  ",,,,,"9",1,,
"1531386","212679",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","015","  ",,,,,"9",1,,
"1531387","212673",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","015","  ",,,,,"9",1,,
"1531388","212672",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","005","  ",,,,,"9",1,,
"1531389","212671",,"2","1","4609",9/18/2000 0:00:00,1,"15","15009","CON"," 06","015","  ",,,,,"9",1,,
"1531390","216766",,"3","1","4877",9/15/2000 0:00:00,1,"15","15008","RF"," 02","007","  ",,,,,"4",1,,
"1531391","216765",,"1","1","4877",9/15/2000 0:00:00,1,"15","15008","RF"," 02","011","  ",,,,,"5",1,,
"1531392","216762",,"1","1","4877",9/15/2000 0:00:00,1,"15","15004",,,"015","  ",,,,,"1",1,,
"1531393","216794",,"6","1","4877",9/15/2000 0:00:00,1,"15","15007","CON"," 01","007","  ",,,,,,1,,
"1531394","216788",,"1","1","4877",9/15/2000 0:00:00,1,"15","15007","CON"," 01","007","  ",,,,,"1",1,,
"1531395","208830",,"1","1","4875",9/20/2000 0:00:00,1,"15","15010","CON"," 07","001","  ",,,,,"1",1,,
"1531396","198702",,"1","1","4879",9/1/2000 0:00:00,1,"15","15001","CON"," 07","023","  ",,,,,"1",1,,
"1531397","221333",,"1","1","6006",9/19/2000 0:00:00,1,"15","15011",,,"006","  ",,,,,"1",1,,
"1531398","221334",,"1","1","6006",9/19/2000 0:00:00,1,"15","15011","CON"," 05","010","  ",,,,,"1",1,,
"1531399","221335",,"1","1","6006",9/19/2000 0:00:00,1,"15","15011",,,"079","  ",,,,,"1",1,,
"1531400","221339",,"1","1","6006",9/19/2000 0:00:00,1,"15","15011",,,"017","  ",,,,,"1",1,,
"1531401","221348",,"B","1","6006",9/19/2000 0:00:00,1,"15","15011","CON"," 08","011","  ",,,,,"6",1,,
"1531402","221346",,"B","1","6006",9/19/2000 0:00:00,1,"15","15011","CON"," 02","009","  ",,,,,,1,,
"1531403","221347",,"1","1","6006",9/19/2000 0:00:00,1,"15","15011","CON"," 08","041","  ",,,,,"1",1,,
"1531404","216299",,"1","1","6784",9/5/2000 0:00:00,1,"15","15010","CON"," 06","001","  ",,,,,"1",1,,
"1531405","183822",,"1","1","7024",9/22/2000 0:00:00,1,"15","15010","CON",,"479","  ",,,,,"1",1,,
"1531406","220858",,"2","1","7124",9/22/2000 0:00:00,1,"15","15006","CON",,,"  ",,,,,,1,,
"1531407","220943",,"1","1","1558",10/18/2000 0:00:00,1,"15","15002","CON"," 01","021","  ",,,,,"1",1,,
"1531408","220935",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 03","022","  ",,,,,"1",1,,
"1531409","220938",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 02","023","  ",,,,,"1",1,,
"1531410","220939",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531411","220927",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 08","022","  ",,,,,"1",1,,
"1531412","220924",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 11","009","  ",,,,,"1",1,,
"1531413","220925",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,,"1",1,,
"1531414","220926",,"1","1","1558",10/18/2000 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,,"1",1,,
"1531415","220944",,"1","1","1558",10/18/2000 0:00:00,1,"15","15004","BF",,"009","  ",,,,,"1",1,,
"1531416","220937",,"1","1","1558",10/18/2000 0:00:00,1,"15","15004","BF",,"012","  ",,,,,"1",1,,
"1531417","220929",,"1","1","1558",10/18/2000 0:00:00,1,"15","15005","CON"," 08","007","  ",,,,,"1",1,,
"1531418","220948",,"1","1","1558",10/18/2000 0:00:00,1,"15","15006","CON"," 02","015","  ",,,,,"1",1,,
"1531419","220933",,"1","1","1558",10/18/2000 0:00:00,1,"15","15006","CON"," 07","018","  ",,,,,"1",1,,
"1531420","220945",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531421","220941",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531422","220942",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 05","001","  ",,,,,"1",1,,
"1531423","220934",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 01","016","  ",,,,,"1",1,,
"1531424","220928",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 03","009","  ",,,,,"1",1,,
"1531425","220930",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 03","008","  ",,,,,"1",1,,
"1531426","220932",,"1","1","1558",10/18/2000 0:00:00,1,"15","15009","CON"," 01","017","  ",,,,,"1",1,,
"1531427","191342",,"1","1","7024",10/23/2000 0:00:00,1,"15","15010","CON"," 04","120","  ",,,,,"1",1,,
"1531428","221724",,"1","1","1119",10/12/2000 0:00:00,1,"15","15002","CON"," 01","002","  ",,,,,"1",1,,
"1531429","222775",,"1","1","1119",10/12/2000 0:00:00,1,"15","15006","CON"," 03","015","  ",,,,,"1",1,,
"1531430","221704",,"1","1","1119",10/12/2000 0:00:00,1,"15","15007","CON"," 01","014","  ",,,,,"1",1,,
"1531431","222772",,"1","1","1119",10/12/2000 0:00:00,1,"15","15007","CON"," 07","004","  ",,,,,"1",1,,
"1531432","221708",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 01","001","  ",,,,,"1",1,,
"1531433","221721",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 01","027","  ",,,,,"1",1,,
"1531434","221720",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 01","027","  ",,,,,"1",1,,
"1531435","222780",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531436","222779",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531437","217082",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531438","217089",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 01","027","  ",,,,,"1",1,,
"1531439","222764",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 03","004","  ",,,,,"1",1,,
"1531440","222763",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 03","004","  ",,,,,"1",1,,
"1531441","222762",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 09","004","  ",,,,,"1",1,,
"1531442","221722",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","007","  ",,,,,"1",1,,
"1531443","222761",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531444","222777",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531445","222778",,"1","1","1119",10/12/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
"1531446","222447",,"A","1","1414",10/12/2000 0:00:00,1,"15","15006","CON"," 04","008","  ",,,,,"4",1,,
"1531447","217139",,"1","1","1414",10/12/2000 0:00:00,1,"15","15009","CON"," 01","024","  ",,,,,"2",1,,
"1531448","222448",,"A","1","1414",10/12/2000 0:00:00,1,"15","15009","CON"," 01","024","  ",,,,,,1,,
"1531449","222437",,"1","1","1414",10/4/2000 0:00:00,1,"15","15009","CON"," 07","063","  ",,,,,"1",1,,
"1531450","222433",,"1","1","1414",10/4/2000 0:00:00,1,"15","15009","CON"," 07","027","  ",,,,,"1",1,,
"1531451","222449",,"A","1","1414",10/20/2000 0:00:00,1,"15","15009","CON"," 01","024","  ",,,,,,1,,
"1531452","222450",,"A","1","1414",10/20/2000 0:00:00,1,"15","15009","CON"," 07","024","  ",,,,,,1,,
"1531453","222439",,"1","1","1414",10/12/2000 0:00:00,1,"15","15011",,,"008","  ",,,,,"1",1,,
"1531454","222436",,"1","1","1414",10/4/2000 0:00:00,1,"15","15011","CON"," 02",,"  ",,,,,"1",1,,
"1531455","220252",,"1","1","1517",10/23/2000 0:00:00,1,"15","15009","CON"," 09","010","  ",,,,,"1",1,,
"1531456","220246",,"1","1","1517",10/23/2000 0:00:00,1,"15","15011",,,"040","  ",,,,,"1",1,,
"1531457","220247",,"1","1","1517",10/23/2000 0:00:00,1,"15","15011",,,"041","  ",,,,,"1",1,,
"1531458","220274",,"1","1","1517",10/23/2000 0:00:00,1,"15","15011",,,,"  ",,,,,"1",1,,
"1531459","217771",,"1","1","1567",10/23/2000 0:00:00,1,"15","15001","CON"," 03","020","  ",,,,,"1",1,,
"1531460","223453",,"1","1","3323",10/26/2000 0:00:00,1,"15","15006","CON",,"001","  ",,,,,"1",1,,
"1531461","223452",,"1","1","3323",10/26/2000 0:00:00,1,"15","15006","CON",,"008","  ",,,,,"1",1,,
"1531462","220037",,"1","1","2558",10/12/2000 0:00:00,1,"15","15003","CON"," 11","013","  ",,,,,"9",1,,
"1531463","220036",,"3","1","2558",10/12/2000 0:00:00,1,"15","15003","CON"," 11","013","  ",,,,,"9",1,,
"1531464","220035",,"3","1","2558",10/12/2000 0:00:00,1,"15","15003","CON"," 11","013","  ",,,,,"9",1,,
"1531465","216822",,"1","1","4877",10/30/2000 0:00:00,1,"15","15004","CON"," 04","017","  ",,,,,"1",1,,
"1531466","216802",,"1","1","4877",10/3/2000 0:00:00,1,"15","15009","CON"," 02","004","  ",,,,,"1",1,,
"1531467","216806",,"1","1","4877",10/3/2000 0:00:00,1,"15","15009","CON"," 07","007","  ",,,,,"1",1,,
"1531468","216818",,"1","1","4877",10/23/2000 0:00:00,1,"15","15009","CON"," 02",,"  ",,,,,"1",1,,
"1531469","215460",,"1","1","6455",10/10/2000 0:00:00,1,"15","15002","RF"," 06","021","  ",,,,,"1",1,,
"1531470","215461",,"1","1","6455",10/10/2000 0:00:00,1,"15","15005","CON"," 05","022","  ",,,,,"1",1,,
"1531471","215458",,"1","1","6455",10/10/2000 0:00:00,1,"15","15007","CON"," 06","007","  ",,,,,"1",1,,
"1531472","215464",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 11","002","  ",,,,,"1",1,,
"1531473","215459",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 01","030","  ",,,,,"1",1,,
"1531474","215467",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 01","029","  ",,,,,"1",1,,
"1531475","215466",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 02","027","  ",,,,,"1",1,,
"1531476","215469",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 01","029","  ",,,,,"1",1,,
"1531477","215468",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 01","033","  ",,,,,"1",1,,
"1531478","215471",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 02","042","  ",,,,,"1",1,,
"1531479","215463",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 05","008","  ",,,,,"1",1,,
"1531480","215462",,"1","1","6455",10/10/2000 0:00:00,1,"15","15009","CON"," 05","008","  ",,,,,"1",1,,
"1531481","221353",,"B","1","6006",10/12/2000 0:00:00,1,"15","15011","CON"," 01","001","  ",,,,,,1,,
"1531482","221354",,"1","1","6006",10/12/2000 0:00:00,1,"15","15011",,,"007","  ",,,,,"1",1,,
"1531483","221358",,"1","1","6006",10/12/2000 0:00:00,1,"15","15011",,,"016","  ",,,,,"1",1,,
"1531484","221350",,"1","1","6006",10/12/2000 0:00:00,1,"15","15011","CON"," 01","001","  ",,,,,"1",1,,
"1531485","221355",,"1","1","6006",10/12/2000 0:00:00,1,"15","15011","CON"," 02","001","  ",,,,,"1",1,,
"1531486","221359",,"1","1","6006",10/12/2000 0:00:00,1,"15","15009",,,"075","  ",,,,,"1",1,,
"1531487","224674",,"1","1","1558",11/16/2000 0:00:00,1,"15","15002",,"A","030","  ",,,,,"1",1,,
"1531488","224688",,"1","1","1558",11/16/2000 0:00:00,1,"15","15002",," 03","016","  ",,,,,"1",1,,
"1531489","220931",,"2","1","1558",11/16/2000 0:00:00,1,"15","15002","BF",,"019","  ",,,,,"1",1,,
"1531490","224693",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 02","023","  ",,,,,"1",1,,
"1531491","220955",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531492","220954",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531493","220952",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,,"1",1,,
"1531494","224686",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","023","  ",,,,,"1",1,,
"1531495","220957",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 02","022","  ",,,,,"1",1,,
"1531496","220956",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531497","224684",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531498","224683",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531499","224682",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531500","224681",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 04","025","  ",,,,,"1",1,,
"1531501","220953",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,,"1",1,,
"1531502","220951",,"1","1","1558",11/16/2000 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,,"1",1,,
"1531503","220947",,"1","1","1558",11/16/2000 0:00:00,1,"15","15005","CON"," 01","015","  ",,,,,"1",1,,
"1531504","224675",,"1","1","1558",11/16/2000 0:00:00,1,"15","15006","CON"," 03","018","  ",,,,,"1",1,,
"1531505","224695",,"1","1","1558",11/16/2000 0:00:00,1,"15","15006","CON"," 07","020","  ",,,,,"1",1,,
"1531506","220949",,"1","1","1558",11/16/2000 0:00:00,1,"15","15008","OF"," 02","002","  ",,,,,"1",1,,
"1531507","224690",,"1","1","1558",11/16/2000 0:00:00,1,"15","15008","RF"," 02","004","  ",,,,,"1",1,,
"1531508","224685",,"1","1","1558",11/16/2000 0:00:00,1,"15","15008","RF"," 04","025","  ",,,,,"1",1,,
"1531509","220950",,"1","1","1558",11/16/2000 0:00:00,1,"15","15008","RF","A","025","  ",,,,,"1",1,,
"1531510","224673",,"1","1","1558",11/16/2000 0:00:00,1,"15","15004","CON","A","001","  ",,,,,"1",1,,
"1531511","224678",,"1","1","1558",11/16/2000 0:00:00,1,"15","15004","CON"," 04","040","  ",,,,,"1",1,,
"1531512","224679",,"1","1","1558",11/16/2000 0:00:00,1,"15","15004","BF",,"001","  ",,,,,"1",1,,
"1531513","224689",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 07","035","  ",,,,,"1",1,,
"1531514","224672",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 04","003","  ",,,,,"1",1,,
"1531515","224671",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 04","003","  ",,,,,"1",1,,
"1531516","220960",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 03","007","  ",,,,,"1",1,,
"1531517","220959",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 03","008","  ",,,,,"1",1,,
"1531518","220958",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","CON"," 03","008","  ",,,,,"1",1,,
"1531519","224694",,"1","1","1558",11/16/2000 0:00:00,1,"15","15009","BF",,"030","  ",,,,,"1",1,,
"1531520","220263",,"1","1","1517",11/16/2000 0:00:00,1,"15","15002","BF",,"028","  ",,,,,"1",1,,
"1531521","220259",,"1","1","1517",11/16/2000 0:00:00,1,"15","15009","CON"," 06","016","  ",,,,,"1",1,,
"1531522","220257",,"1","1","1517",11/9/2000 0:00:00,1,"15","15009","CON"," 06","018","  ",,,,,"1",1,,
"1531523","220248",,"1","1","1517",11/9/2000 0:00:00,1,"15","15009",,,"024","  ",,,,,"1",1,,
"1531524","221661",,"1","1","1119",11/24/2000 0:00:00,1,"15","15002",," 01","006","  ",,,,,"1",1,,
"1531525","221663",,"1","1","1119",11/24/2000 0:00:00,1,"15","15002",," 01","011","  ",,,,,"1",1,,
"1531526","221748",,"1","1","1119",11/24/2000 0:00:00,1,"15","15002",," 01","027","  ",,,,,"1",1,,
"1531527","222781",,"1","1","1119",11/24/2000 0:00:00,1,"15","15003","CON"," 07","003","  ",,,,,"1",1,,
"1531528","222863",,"1","1","1119",11/24/2000 0:00:00,1,"15","15004","CON"," 01","005","  ",,,,,"1",1,,
"1531529","222816",,,"1","1119",11/24/2000 0:00:00,1,"15","15004","CON"," 04","025","  ",,,,,,1,,
"1531530","222797",,"1","1","1119",11/24/2000 0:00:00,1,"15","15004","CON"," 03","017","  ",,,,,"1",1,,
"1531531","222792",,"1","1","1119",11/24/2000 0:00:00,1,"15","15006","CON"," 02","015","  ",,,,,"1",1,,
"1531532","222791",,"1","1","1119",11/22/2000 0:00:00,1,"15","15006","CON"," 03","013","  ",,,,,"1",1,,
"1531533","221662",,"1","1","1119",11/24/2000 0:00:00,1,"15","15007","CON"," 02","002","  ",,,,,"1",1,,
"1531534","222818",,"1","1","1119",11/24/2000 0:00:00,1,"15","15007","CON"," 01","025","  ",,,,,,1,,
"1531535","221674",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 05","008","  ",,,,,"1",1,,
"1531536","221671",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 05","023","  ",,,,,"1",1,,
"1531537","217080",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 05","021","  ",,,,,"1",1,,
"1531538","221666",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 01","009","  ",,,,"2","1",1,,
"1531539","222823",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 04","102","  ",,,,,"1",1,,
"1531540","221668",,"1","1","1119",11/24/2000 0:00:00,1,"15","15009","CON"," 04","002","  ",,,,,"1",1,,
