"Hole_Id","Bore_Hole_ID","WELL_ID","Diameter","Depth_from","Depth_to","HOLE_DEPTH_UOM","HOLE_DIAMETER_UOM"
1009174028,1008497498,"7371671",9.75,0.00,41.00,"ft","Inch"
1009174029,1008497498,"7371671",6.00,41.00,122.00,"ft","Inch"
1009174034,1008497507,"7371674",9.75,0.00,55.00,"ft","Inch"
1009174035,1008497507,"7371674",6.00,55.00,142.00,"ft","Inch"
1009174036,1008497510,"7371675",9.75,0.00,52.00,"ft","Inch"
1009174037,1008497510,"7371675",6.00,52.00,142.00,"ft","Inch"
1009174038,1008497513,"7371676",9.75,0.00,51.00,"ft","Inch"
1009174039,1008497513,"7371676",6.00,51.00,140.00,"ft","Inch"
1009174040,1008497516,"7371677",9.75,0.00,20.00,"ft","Inch"
1009174041,1008497516,"7371677",6.00,20.00,200.00,"ft","Inch"
1009648060,1008497522,"7371679",9.75,0.00,60.00,"ft","Inch"
1009648061,1008497522,"7371679",6.12,60.00,140.00,"ft","Inch"
1009648076,1008497546,"7371687",9.75,0.00,58.00,"ft","Inch"
1009648077,1008497546,"7371687",6.00,58.00,100.00,"ft","Inch"
1009648078,1008497549,"7371688",9.75,0.00,62.00,"ft","Inch"
1009648079,1008497549,"7371688",6.00,62.00,180.00,"ft","Inch"
1009648084,1008497558,"7371691",9.75,0.00,40.00,"ft","Inch"
1009648085,1008497558,"7371691",6.00,40.00,159.00,"ft","Inch"
1009648086,1008497561,"7371692",9.75,0.00,51.00,"ft","Inch"
1009648087,1008497561,"7371692",6.00,51.00,177.00,"ft","Inch"
1009648090,1008497567,"7371694",9.75,0.00,20.00,"ft","Inch"
1009648091,1008497567,"7371694",5.87,20.00,320.00,"ft","Inch"
1009648092,1008497570,"7371695",9.75,0.00,20.00,"ft","Inch"
1009648093,1008497570,"7371695",5.78,20.00,260.00,"ft","Inch"
1009648094,1008497573,"7371696",9.75,0.00,42.00,"ft","Inch"
1009648095,1008497573,"7371696",6.00,42.00,196.00,"ft","Inch"
1009648096,1008497576,"7371697",9.75,0.00,42.00,"ft","Inch"
1009648097,1008497576,"7371697",6.00,42.00,192.00,"ft","Inch"
1009198802,1008499104,"7372045",,,,"ft","inch"
1009198809,1008499107,"7372046",,,,"ft","inch"
1009198817,1008499110,"7372047",,,,"ft","inch"
1009198824,1008499113,"7372048",,,,"ft","inch"
1009198831,1008499116,"7372049",,,,"ft","inch"
1009198838,1008499408,"7372050",,,,"ft","inch"
1009198845,1008499411,"7372051",,,,"ft","inch"
1009198852,1008499414,"7372052",,,,"ft","inch"
1009198859,1008499417,"7372053",,,,"m","cm"
1009198866,1008499420,"7372054",,,,"m","cm"
1009657998,1008499660,"7372105",25.40,0.00,26.96,"m","cm"
1009657999,1008499660,"7372105",15.55,26.96,43.93,"m","cm"
1009658039,1008499915,"7372134",9.75,0.00,40.00,"ft","Inch"
1009658040,1008499915,"7372134",6.00,40.00,80.00,"ft","Inch"
1009658045,1008499924,"7372137",9.75,0.00,54.00,"ft","Inch"
1009658046,1008499924,"7372137",6.00,54.00,151.00,"ft","Inch"
1009658047,1008499927,"7372138",9.75,0.00,54.00,"ft","Inch"
1009658048,1008499927,"7372138",6.00,54.00,161.00,"ft","Inch"
1009658049,1008499933,"7372140",9.75,0.00,40.00,"ft","Inch"
1009658050,1008499933,"7372140",6.00,40.00,148.00,"ft","Inch"
1009658051,1008499936,"7372141",9.75,0.00,37.00,"ft","Inch"
1009658052,1008499936,"7372141",5.93,37.00,148.00,"ft","Inch"
1009658053,1008499939,"7372142",9.75,0.00,38.00,"ft","Inch"
1009658054,1008499939,"7372142",5.93,38.00,148.00,"ft","Inch"
1009658055,1008499942,"7372143",9.75,0.00,38.00,"ft","Inch"
1009658056,1008499942,"7372143",5.93,38.00,148.00,"ft","Inch"
1009658057,1008499945,"7372144",9.75,0.00,38.00,"ft","Inch"
1009658058,1008499945,"7372144",5.93,38.00,150.00,"ft","Inch"
1009658059,1008499948,"7372145",9.75,0.00,38.00,"ft","Inch"
1009658060,1008499948,"7372145",5.93,38.00,150.00,"ft","Inch"
1009658061,1008499951,"7372146",9.75,0.00,38.00,"ft","Inch"
1009658062,1008499951,"7372146",5.93,38.00,148.00,"ft","Inch"
1009658063,1008499954,"7372147",9.25,0.00,38.00,"ft","Inch"
1009658064,1008499954,"7372147",5.93,38.00,148.00,"ft","Inch"
1009658065,1008499957,"7372148",9.75,0.00,40.00,"ft","Inch"
1009658066,1008499957,"7372148",5.93,40.00,148.00,"ft","Inch"
1009658069,1008499963,"7372150",9.75,0.00,20.00,"ft","Inch"
1009658070,1008499963,"7372150",6.12,20.00,420.00,"ft","Inch"
1009658071,1008499966,"7372151",9.75,0.00,20.00,"ft","Inch"
1009658072,1008499966,"7372151",6.12,20.00,170.00,"ft","Inch"
1009658073,1008499969,"7372152",9.75,0.00,20.00,"ft","Inch"
1009658074,1008499969,"7372152",6.12,20.00,201.00,"ft","Inch"
1009658075,1008499972,"7372153",9.75,0.00,164.00,"ft","Inch"
1009658076,1008499972,"7372153",6.12,164.00,180.00,"ft","Inch"
1009658079,1008499978,"7372155",9.75,0.00,60.00,"ft","Inch"
1009658080,1008499978,"7372155",6.12,60.00,100.00,"ft","Inch"
1009658081,1008499981,"7372156",9.75,0.00,20.00,"ft","Inch"
1009658082,1008499981,"7372156",6.12,20.00,300.00,"ft","Inch"
1009658083,1008499984,"7372157",9.75,0.00,40.00,"ft","Inch"
1009658084,1008499984,"7372157",6.00,48.00,300.00,"ft","Inch"
1009658085,1008499987,"7372158",9.75,0.00,20.00,"ft","Inch"
1009658086,1008499987,"7372158",6.00,20.00,88.00,"ft","Inch"
1009658087,1008499990,"7372159",9.75,0.00,62.00,"ft","Inch"
1009658088,1008499990,"7372159",6.00,62.00,185.00,"ft","Inch"
1009658089,1008499993,"7372160",9.75,0.00,40.00,"ft","Inch"
1009658090,1008499993,"7372160",6.12,40.00,283.00,"ft","Inch"
1009658093,1008499999,"7372162",9.75,0.00,20.00,"ft","Inch"
1009658094,1008499999,"7372162",6.00,20.00,133.00,"ft","Inch"
1009658095,1008500002,"7372163",9.75,0.00,40.00,"ft","Inch"
1009658096,1008500002,"7372163",6.12,40.00,300.00,"ft","Inch"
1009658099,1008500008,"7372165",9.75,0.00,50.00,"ft","Inch"
1009658100,1008500008,"7372165",6.00,50.00,118.00,"ft","Inch"
1009658103,1008500014,"7372167",9.75,0.00,22.00,"ft","Inch"
1009658104,1008500014,"7372167",6.00,22.00,260.00,"ft","Inch"
1009658105,1008500017,"7372168",9.75,0.00,37.00,"ft","Inch"
1009658106,1008500017,"7372168",6.00,34.00,102.00,"ft","Inch"
1009658107,1008500020,"7372169",9.75,0.00,38.00,"ft","Inch"
1009658108,1008500020,"7372169",6.00,38.00,103.00,"ft","Inch"
1009658113,1008500029,"7372172",9.75,0.00,20.00,"ft","Inch"
1009658114,1008500029,"7372172",6.00,20.00,240.00,"ft","Inch"
1009699885,1008500041,"7372176",9.75,0.00,20.00,"ft","Inch"
1009699886,1008500041,"7372176",6.00,20.00,200.00,"ft","Inch"
1009699889,1008500047,"7372178",9.75,0.00,46.00,"ft","Inch"
1009699890,1008500047,"7372178",5.87,46.00,100.00,"ft","Inch"
1009699891,1008500050,"7372179",9.75,0.00,52.00,"ft","Inch"
1009699892,1008500053,"7372180",9.75,0.00,42.00,"ft","Inch"
1009699893,1008500053,"7372180",6.00,42.00,200.00,"ft","Inch"
1009699894,1008500056,"7372181",9.75,0.00,20.00,"ft","Inch"
1009699895,1008500056,"7372181",5.87,20.00,193.00,"ft","Inch"
1009699896,1008500059,"7372182",9.75,0.00,20.00,"ft","Inch"
1009699897,1008500059,"7372182",5.87,20.00,100.00,"ft","Inch"
1009699910,1008500098,"7372195",13.00,0.00,8.60,"m","cm"
1009699911,1008500098,"7372195",5.00,0.00,28.00,"m","cm"
1009699912,1008500101,"7372196",15.88,0.00,8.86,"m","cm"
1009699913,1008500101,"7372196",13.97,8.86,10.68,"m","cm"
1009699914,1008500104,"7372197",15.24,0.00,39.60,"m","cm"
1009699915,1008500110,"7372199",22.20,0.00,6.40,"m","cm"
1009699916,1008500110,"7372199",15.24,6.40,44.30,"m","cm"
1009699917,1008500113,"7372200",22.89,0.00,7.32,"m","cm"
1009699918,1008500113,"7372200",15.86,0.00,12.51,"m","cm"
1009699919,1008500113,"7372200",13.97,12.51,13.73,"m","cm"
1009699933,1008500158,"7372215",9.75,0.00,45.00,"ft","Inch"
1009699934,1008500158,"7372215",6.12,45.00,110.00,"ft","Inch"
1009699935,1008500161,"7372216",9.75,0.00,40.00,"ft","Inch"
1009699936,1008500161,"7372216",5.93,40.00,241.00,"ft","Inch"
1009699937,1008500164,"7372217",9.75,0.00,40.00,"ft","Inch"
1009699938,1008500164,"7372217",5.93,40.00,260.00,"ft","Inch"
1009699939,1008500167,"7372218",9.75,0.00,38.00,"ft","Inch"
1009699940,1008500167,"7372218",6.00,38.00,119.00,"ft","Inch"
1009699941,1008500170,"7372219",9.75,0.00,54.00,"ft","Inch"
1009699942,1008500170,"7372219",5.93,54.00,80.00,"ft","Inch"
1009699943,1008500173,"7372220",9.75,0.00,58.00,"ft","Inch"
1009699944,1008500173,"7372220",6.12,58.00,500.00,"ft","Inch"
1009699949,1008500182,"7372223",9.75,0.00,60.00,"ft","Inch"
1009699950,1008500182,"7372223",6.12,60.00,101.00,"ft","Inch"
1009699951,1008500185,"7372224",9.75,0.00,38.00,"ft","Inch"
1009699952,1008500185,"7372224",6.12,38.00,180.00,"ft","Inch"
1009699957,1008500194,"7372227",9.75,0.00,58.00,"ft","Inch"
1009699958,1008500194,"7372227",6.12,58.00,126.00,"ft","Inch"
1009699961,1008500200,"7372229",9.75,0.00,52.00,"ft","Inch"
1009699962,1008500200,"7372229",6.12,52.00,340.00,"ft","Inch"
1009699965,1008500209,"7372232",9.75,0.00,110.00,"ft","Inch"
1009699966,1008500209,"7372232",6.00,110.00,185.00,"ft","Inch"
1009699967,1008500212,"7372233",9.75,0.00,118.00,"ft","Inch"
1009699968,1008500212,"7372233",6.00,118.00,234.00,"ft","Inch"
1009699969,1008500215,"7372234",9.75,0.00,31.00,"ft","Inch"
1009699970,1008500215,"7372234",6.00,30.00,14.00,"ft","Inch"
1009699973,1008500221,"7372236",9.75,0.00,41.00,"ft","Inch"
1009699974,1008500221,"7372236",6.12,41.00,82.00,"ft","Inch"
1009699975,1008500224,"7372237",9.75,0.00,42.00,"ft","Inch"
1009699976,1008500224,"7372237",6.12,42.00,82.00,"ft","Inch"
1009699977,1008500227,"7372238",9.75,0.00,40.00,"ft","Inch"
1009699978,1008500227,"7372238",6.00,40.00,88.00,"ft","Inch"
1009699979,1008500230,"7372239",9.75,0.00,40.00,"ft","Inch"
1009699980,1008500230,"7372239",6.12,40.00,82.00,"ft","Inch"
1009699981,1008500233,"7372240",9.75,0.00,40.00,"ft","Inch"
1009699982,1008500233,"7372240",6.00,40.00,227.00,"ft","Inch"
1009699985,1008500239,"7372242",9.75,0.00,40.00,"ft","Inch"
1009699986,1008500239,"7372242",6.12,40.00,85.00,"ft","Inch"
1009699987,1008500242,"7372243",9.75,0.00,38.00,"ft","Inch"
1009699988,1008500242,"7372243",6.00,38.00,180.00,"ft","Inch"
1009699989,1008500245,"7372244",9.75,0.00,38.00,"ft","Inch"
1009699990,1008500245,"7372244",6.12,38.00,142.00,"ft","Inch"
1009699991,1008500248,"7372245",9.75,1.00,38.00,"ft","Inch"
1009699992,1008500248,"7372245",6.12,38.00,81.00,"ft","Inch"
1009699995,1008507510,"7372247",9.75,0.00,45.00,"ft","Inch"
1009699996,1008507510,"7372247",6.12,45.00,220.00,"ft","Inch"
1009699997,1008507513,"7372248",9.75,0.00,37.00,"ft","Inch"
1009699998,1008507513,"7372248",6.12,37.00,163.00,"ft","Inch"
1009700001,1008507519,"7372250",9.75,0.00,40.00,"ft","Inch"
1009700002,1008507519,"7372250",6.12,0.00,180.00,"ft","Inch"
1009700003,1008507522,"7372251",9.75,0.00,54.00,"ft","Inch"
1009700004,1008507522,"7372251",5.12,54.00,200.00,"ft","Inch"
1009700005,1008507525,"7372252",9.75,0.00,40.00,"ft","Inch"
1009700006,1008507525,"7372252",6.12,40.00,123.00,"ft","Inch"
1009700007,1008507528,"7372253",9.75,0.00,40.00,"ft","Inch"
1009700008,1008507528,"7372253",6.00,40.00,142.00,"ft","Inch"
1009700009,1008507531,"7372254",9.75,0.00,42.00,"ft","Inch"
1009700010,1008507531,"7372254",6.12,42.00,140.00,"ft","Inch"
1009700011,1008507534,"7372255",9.75,0.00,40.00,"ft","Inch"
1009700012,1008507534,"7372255",6.00,40.00,100.00,"ft","Inch"
1009658123,1008496529,"7372471",,6.00,6.00,"ft",
1009658375,1008508251,"7372683",20.30,0.00,6.10,"m","cm"
1009620665,1008507849,"7372716",20.30,0.00,6.10,"m","cm"
1009620789,1008509974,"7373232",20.30,0.00,1.52,"m","cm"
1009620790,1008509974,"7373232",10.16,1.52,3.88,"m","cm"
1009620791,1008509977,"7373233",20.30,0.00,4.57,"m","cm"
1009620792,1008509980,"7373234",20.30,0.00,4.57,"m","cm"
1009620793,1008509983,"7373235",20.30,0.00,4.57,"m","cm"
1009620794,1008509986,"7373236",20.30,0.00,4.57,"m","cm"
1009620795,1008509989,"7373237",20.30,0.00,4.57,"m","cm"
1009620796,1008509992,"7373238",20.30,0.00,4.57,"m","cm"
1009620797,1008509995,"7373239",20.30,0.00,4.57,"m","cm"
1009620798,1008509998,"7373240",20.30,0.00,4.57,"m","cm"
1009620799,1008510001,"7373241",20.30,0.00,4.57,"m","cm"
1009620800,1008510004,"7373242",20.30,0.00,4.57,"m","cm"
1009620801,1008510007,"7373243",20.30,0.00,4.57,"m","cm"
1009620802,1008510013,"7373245",20.30,0.00,3.81,"m","cm"
1009620805,1008510022,"7373248",25.40,0.00,7.27,"ft","Inch"
1009620806,1008510022,"7373248",15.55,7.27,59.09,"ft","Inch"
1009620820,1008510058,"7373260",20.30,0.00,5.18,"m","cm"
1009620821,1008510064,"7373262",20.30,0.00,3.05,"m","cm"
1009700213,1008511456,"7373456",6.00,0.00,103.00,"ft","Inch"
1009700214,1008511459,"7373457",9.75,0.00,20.00,"ft","Inch"
1009700215,1008511459,"7373457",6.06,20.00,200.00,"ft","Inch"
1008517548,1008517351,"7374111",10.00,0.00,5.00,"ft","inch"
1008517549,1008517351,"7374111",8.00,5.00,63.00,"ft","inch"
1008517550,1008517351,"7374111",4.00,63.00,110.00,"ft","inch"
1009731803,1008519483,"7374201",9.87,0.00,105.00,"ft","Inch"
1009731804,1008519483,"7374201",6.06,105.00,262.00,"ft","Inch"
1009667378,1008519660,"7374260",25.40,0.00,22.00,"ft","Inch"
1009667382,1008519675,"7374265",25.40,0.00,110.00,"ft","Inch"
1009667389,1008519696,"7374272",25.40,0.00,22.00,"ft","Inch"
1009667390,1008519699,"7374273",25.40,0.00,110.00,"ft","Inch"
1009667391,1008519702,"7374274",25.40,0.00,22.00,"ft","Inch"
1009743666,1008520571,"7374311",20.30,0.00,4.57,"m","cm"
1009743677,1008525299,"7374414",9.75,0.00,67.50,"ft","Inch"
1009743678,1008525299,"7374414",6.06,67.50,260.00,"ft","Inch"
1009743679,1008525299,"7374414",5.93,260.00,360.00,"ft","Inch"
1009692205,1008533049,"7374493",25.40,0.00,0.30,"m","cm"
1009692206,1008533049,"7374493",20.32,0.30,5.48,"m","cm"
1009692207,1008533052,"7374494",25.40,0.00,0.30,"m","cm"
1009692208,1008533052,"7374494",20.32,0.30,4.57,"m","cm"
1009692209,1008533055,"7374495",25.40,0.00,0.30,"m","cm"
1009692210,1008533055,"7374495",20.32,0.30,4.87,"m","cm"
1009712856,1008529611,"7374856",2.25,0.00,2.00,"ft","Inch"
1009712857,1008529614,"7374857",2.25,0.00,20.00,"ft","Inch"
1009712858,1008529620,"7374858",2.25,0.00,20.00,"ft","Inch"
1009712859,1008529626,"7374859",2.25,0.00,20.00,"ft","Inch"
1009712860,1008529638,"7374860",11.43,0.00,3.10,"m","cm"
1009712861,1008529638,"7374860",8.89,3.10,9.14,"m","cm"
1009712862,1008529650,"7374861",2.87,0.00,6.00,"ft","Inch"
1009712863,1008529650,"7374861",2.37,6.00,24.50,"ft","Inch"
1009712864,1008529662,"7374862",5.00,0.00,4.00,"ft","Inch"
1009712865,1008529662,"7374862",3.50,4.00,50.00,"ft","Inch"
1009712866,1008529674,"7374863",8.25,0.00,3.10,"m","cm"
1009712867,1008529686,"7374864",12.43,0.00,1.22,"m","cm"
1009712868,1008529686,"7374864",8.89,1.22,4.57,"m","cm"
1009712869,1008529758,"7374865",4.50,0.00,35.00,"ft","Inch"
1009712870,1008529758,"7374865",3.00,35.00,55.00,"ft","Inch"
1009712871,1008529761,"7374866",4.50,0.00,17.50,"ft","Inch"
1009712872,1008529775,"7374867",2.25,0.00,22.00,"ft","Inch"
1009712873,1008529883,"7374868",2.25,0.00,22.00,"ft","Inch"
1009712874,1008530026,"7374869",2.87,0.00,10.00,"ft","Inch"
1009712875,1008530026,"7374869",2.37,10.00,17.50,"ft","Inch"
1009712876,1008530029,"7374870",11.73,0.00,3.10,"m","cm"
1009712877,1008530029,"7374870",8.89,3.10,4.88,"m","cm"
1009712878,1008530032,"7374871",11.43,0.00,2.74,"m","cm"
1009712879,1008530032,"7374871",8.89,2.74,4.57,"m","cm"
1009712880,1008530035,"7374872",11.43,0.00,3.10,"m","cm"
1009712881,1008530035,"7374872",8.89,3.10,5.49,"m","cm"
1009712882,1008530038,"7374873",5.00,0.00,8.00,"ft","Inch"
1009712883,1008530038,"7374873",3.50,8.00,31.50,"ft","Inch"
1009712884,1008530041,"7374874",5.00,0.00,13.00,"ft","Inch"
1009712885,1008530041,"7374874",3.50,13.00,31.50,"ft","Inch"
1009712886,1008530044,"7374875",5.00,0.00,9.00,"ft","Inch"
1009712887,1008530044,"7374875",3.50,9.00,30.00,"ft","Inch"
1009712888,1008530047,"7374876",5.00,0.00,3.50,"ft","Inch"
1009712889,1008530047,"7374876",3.50,3.50,30.00,"ft","Inch"
1009712890,1008530053,"7374878",3.00,0.00,8.00,"ft","Inch"
1009712891,1008530053,"7374878",2.25,8.00,15.00,"ft","Inch"
1009712892,1008530056,"7374879",4.50,0.00,17.00,"ft","Inch"
1009712893,1008530062,"7374881",2.37,0.00,9.00,"ft","Inch"
1009712894,1008530068,"7374882",2.37,0.00,12.00,"ft","Inch"
1009712895,1008530083,"7374883",2.37,0.00,15.00,"ft","Inch"
1009712899,1008530200,"7374887",3.25,0.00,25.00,"ft","Inch"
1009712902,1008531190,"7374890",11.43,0.00,6.10,"m","cm"
1009712903,1008531513,"7374891",11.43,0.00,6.10,"m","cm"
1009712904,1008531516,"7374892",11.43,0.00,6.10,"m","cm"
1009712905,1008531519,"7374893",11.43,0.00,6.10,"m","cm"
1009712906,1008531522,"7374894",4.50,0.00,18.00,"ft","Inch"
1009712907,1008531522,"7374894",3.00,18.00,40.00,"ft","Inch"
1009712908,1008531525,"7374895",4.50,0.00,18.00,"ft","Inch"
1009712909,1008531528,"7374896",4.50,0.00,18.00,"ft","Inch"
1009712910,1008531531,"7374897",4.50,0.00,18.00,"ft","Inch"
1009692292,1008531597,"7374916",24.91,0.00,17.98,"m","cm"
1009692293,1008531597,"7374916",15.32,17.98,21.23,"m","cm"
1009692296,1008531612,"7374919",24.91,0.00,6.10,"m","cm"
1009692297,1008531612,"7374919",15.32,6.10,36.57,"m","cm"
1009712990,1008538684,"7375033",4.50,0.00,8.00,"ft","Inch"
1009712991,1008538684,"7375033",3.00,8.00,22.00,"ft","Inch"
1009712992,1008538687,"7375034",4.50,0.00,3.00,"ft","Inch"
1009712993,1008538687,"7375034",3.00,3.00,10.50,"ft","Inch"
1009712994,1008538690,"7375035",4.50,0.00,3.00,"ft","Inch"
1009712995,1008538690,"7375035",3.00,3.00,15.00,"ft","Inch"
1009713149,1008546905,"7375211",6.25,0.00,6.00,"ft","Inch"
1009713150,1008546908,"7375212",6.25,0.00,6.00,"ft","Inch"
1009713151,1008546911,"7375213",6.25,0.00,6.00,"ft","Inch"
1009713152,1008546933,"7375214",6.25,0.00,6.00,"ft","Inch"
1009713153,1008546936,"7375215",6.25,0.00,6.00,"ft","Inch"
1009713154,1008546939,"7375216",6.25,0.00,6.00,"ft","Inch"
1009713155,1008546942,"7375217",6.25,0.00,6.00,"ft","Inch"
1009713156,1008546945,"7375218",6.25,0.00,6.00,"ft","Inch"
1009713157,1008546948,"7375219",6.25,0.00,6.00,"ft","Inch"
1009713158,1008546951,"7375220",6.25,0.00,6.00,"ft","Inch"
1009713159,1008546954,"7375221",6.25,0.00,6.00,"ft","Inch"
1009713160,1008546966,"7375225",6.00,0.00,6.00,"ft","Inch"
1009713161,1008546969,"7375226",6.00,0.00,6.00,"ft","Inch"
1009713162,1008546972,"7375227",6.25,0.00,6.00,"ft","Inch"
1009713163,1008546975,"7375228",11.43,0.00,5.79,"m","cm"
1009713164,1008546978,"7375229",11.43,0.00,5.79,"m","cm"
1009713165,1008546981,"7375230",11.43,0.00,5.29,"m","cm"
1009713166,1008546987,"7375231",11.43,0.00,5.29,"m","cm"
1009713191,1008547267,"7375256",3.25,0.00,20.00,"ft","Inch"
1009713192,1008547270,"7375257",3.25,0.00,20.00,"ft","Inch"
1009713193,1008547273,"7375258",3.25,0.00,20.00,"ft","Inch"
1009713384,1008533612,"7375485",9.52,0.00,3.00,"ft","Inch"
1009713385,1008533615,"7375486",9.52,0.00,3.00,"m","cm"
1009713386,1008533618,"7375487",9.52,0.00,3.00,"ft","Inch"
1009713484,1008561676,"7375615",6.00,0.00,18.00,"ft","Inch"
1009713485,1008561680,"7375616",6.00,0.00,22.00,"ft","Inch"
1009713486,1008561680,"7375616",4.50,22.00,25.00,"ft","Inch"
1009713487,1008561680,"7375616",3.50,25.00,47.00,"ft","Inch"
1009713488,1008561836,"7375617",2.37,0.00,10.00,"ft","Inch"
1009713489,1008561898,"7375618",2.37,0.00,7.00,"ft","Inch"
1009713490,1008561961,"7375619",3.25,0.00,12.00,"ft","Inch"
1009743762,1008549319,"7375971",10.00,0.00,200.00,"ft","Inch"
1009743763,1008549319,"7375971",6.12,0.00,230.00,"ft","Inch"
1009682660,1008549325,"7375973",4.00,0.00,90.50,"ft","Inch"
1009682661,1008549325,"7375973",3.75,90.50,114.41,"ft","Inch"
1009682662,1008549328,"7375974",4.00,0.00,91.00,"ft","Inch"
1009682663,1008549328,"7375974",3.75,91.00,110.00,"ft","Inch"
1009743780,1008549496,"7376030",,5.00,6.00,"ft",
1009743781,1008549499,"7376031",,6.00,0.00,"ft",
1009692376,1008549566,"7376050",8.00,0.00,8.33,"ft","Inch"
1009692377,1008549566,"7376050",3.75,8.33,24.00,"ft","Inch"
1009692378,1008549569,"7376051",8.00,0.00,3.00,"ft","Inch"
1009692379,1008549569,"7376051",3.75,3.00,14.58,"ft","Inch"
1009692380,1008549572,"7376052",8.00,0.00,10.00,"ft","Inch"
1009743799,1008549767,"7376117",25.40,0.00,30.30,"ft","Inch"
1009743800,1008549767,"7376117",15.55,30.30,39.39,"ft","Inch"
1009039854,1008571467,"7376245",9.75,0.00,64.00,"ft","Inch"
1009039855,1008571467,"7376245",5.93,64.00,380.00,"ft","Inch"
1008681493,1008571479,"7376249",15.88,0.00,9.12,"m","cm"
1009682700,1008558365,"7376578",4.50,0.00,40.25,"ft","Inch"
1009682701,1008558365,"7376578",3.93,40.25,72.08,"ft","Inch"
1009743848,1008575597,"7376689",20.30,0.00,3.07,"m","cm"
1009692436,1008576718,"7376697",8.00,0.00,17.50,"ft","Inch"
1009692437,1008576721,"7376698",8.00,0.00,17.50,"ft","Inch"
1009692438,1008576724,"7376699",8.00,0.00,17.50,"ft","Inch"
1009692452,1008563630,"7376739",24.91,0.00,16.15,"m","cm"
1009692453,1008563630,"7376739",15.32,16.15,30.48,"m","cm"
1009667626,1008563813,"7376800",25.40,0.00,24.00,"ft","Inch"
1009667632,1008563831,"7376806",25.40,0.00,6.00,"ft","Inch"
1009667633,1008563834,"7376807",25.40,0.00,6.00,"ft","Inch"
1009667634,1008563837,"7376808",25.40,0.00,6.00,"ft","Inch"
1009743884,1008570874,"7376935",20.30,0.00,4.57,"m","cm"
1009692508,1008571040,"7376990",9.87,0.00,75.00,"ft","Inch"
1009692509,1008571040,"7376990",6.06,75.00,82.00,"ft","Inch"
1009692522,1008571061,"7376997",9.87,0.00,49.00,"ft","Inch"
1009692523,1008571061,"7376997",6.06,49.00,182.00,"ft","Inch"
1009692524,1008571064,"7376998",9.87,0.00,31.00,"ft","Inch"
1009692525,1008571064,"7376998",6.06,31.00,102.00,"ft","Inch"
1009743911,1008571097,"7377009",22.86,0.00,6.00,"m","cm"
1009743914,1008571103,"7377011",22.86,0.00,6.00,"m","cm"
1009743915,1008571106,"7377012",22.86,0.00,6.00,"m","cm"
1008542979,1008542750,"7377228",1.00,0.00,10.00,"ft","inch"
1008542980,1008542753,"7377229",1.00,0.00,13.00,"ft","inch"
1008542981,1008542756,"7377230",1.00,0.00,21.00,"ft","inch"
1008542982,1008542759,"7377231",1.00,0.00,26.00,"ft","inch"
1008542983,1008542762,"7377232",1.00,0.00,32.00,"ft","inch"
1008542984,1008542768,"7377234",8.25,0.00,5.00,"ft","inch"
1008545766,1008545673,"7377385",,0.00,92.00,"ft","inch"
